time x y z pitch roll yaw fx fy fz absz
3.4750664234161377 -1.270723819732666 0.9907649755477905 1.2811603546142578 -1.0490122436217724 -5.649971833807625 75.39229788248292 -0.3035746099808191 0.993941068649292 3.0517578125e-05 0.55
3.718048572540283 -1.2422250509262085 0.9055994153022766 1.3861974477767944 8.431594914647894 -2.6963722619478077 4.8618950994263415 -0.27530398472446005 0.9056692719459534 3.0517578125e-05 0.55
3.961500883102417 -1.1672492027282715 0.8597182631492615 1.479398250579834 7.712984779389633 5.50708214706384 -70.57783689908631 -0.20354458853555696 0.8616330623626709 3.0517578125e-05 0.55
4.1791205406188965 -1.0889431238174438 0.8017200827598572 1.5511378049850464 5.354372797760484 6.300569946349874 -137.92338520201704 -0.12402880288985582 0.8031455278396606 3.0517578125e-05 0.55
4.41226863861084 -0.981575608253479 0.7049165368080139 1.623573660850525 1.6935649589572765 4.074491308474186 152.9086292872837 -0.018037386041689578 0.7081953883171082 3.0517578125e-05 0.55
4.63139533996582 -0.9225117564201355 0.5797690153121948 1.6704492568969727 4.857697389602226 -1.25671400567321 87.79887577784594 0.04326940162627746 0.5830780267715454 3.0517578125e-05 0.55
4.982929468154907 -0.887085497379303 0.4751140773296356 1.757650375366211 4.211883338170038 0.3454963328231332 -16.25210604252736 0.061741839623780215 0.49480438232421875 3.0517578125e-05 0.55
5.220809459686279 -0.8229610919952393 0.4045032262802124 1.8144030570983887 4.852497860534502 5.934949106658142 -82.49592795425484 0.11740611197447806 0.43595749139785767 3.0517578125e-05 0.55
5.461801528930664 -0.7535940408706665 0.33588117361068726 1.8620049953460693 5.007857105663341 3.687601130571316 -147.47531142064122 0.18618924637634196 0.36291030049324036 3.0517578125e-05 0.55
5.697966575622559 -0.6594004034996033 0.21522165834903717 1.913328766822815 1.294294354565049 3.2523406978620497 140.1014787819775 0.26922088574164643 0.281444787979126 3.0517578125e-05 0.55
5.97500205039978 -0.640041708946228 0.0529758557677269 1.9448530673980713 3.2634324430874377 -4.71788255352281 67.66430113743812 0.33182528080894325 0.05366310477256775 3.0517578125e-05 0.55
6.2119951248168945 -0.6471567749977112 -0.0074411737732589245 1.9734030961990356 3.6053350312858066 -2.79506997968118 0.25848209577299636 0.3268691036351811 -0.0074411737732589245 3.0517578125e-05 0.55
6.472202301025391 -0.6021119952201843 -0.08481666445732117 2.0071914196014404 5.785571367082091 4.002939765577525 -65.50020713380215 0.3739177353224478 -0.08481666445732117 3.0517578125e-05 0.55
6.594874620437622 -0.5912418365478516 -0.13570831716060638 2.0185399055480957 0.9879002769367004 11.504962468641805 -98.73045194034785 0.3866052836531656 -0.13094408810138702 3.0517578125e-05 0.55
6.820021390914917 -0.583063006401062 -0.20611871778964996 2.0347588062286377 0.6255673536800256 9.78144429588991 -153.79241485614187 0.3956638007192339 -0.2054559588432312 3.0517578125e-05 0.55
7.149490833282471 -0.5359904766082764 -0.3627871572971344 2.052180290222168 3.289105256506012 0.36713337032966226 118.10631531056399 0.43828138463092053 -0.2948070466518402 3.0517578125e-05 0.55
7.388930082321167 -0.5841386318206787 -0.5146887302398682 2.043527841567993 7.02244450983057 -6.204746254592015 58.82852955460789 0.4349227789044843 -0.43522322177886963 3.0517578125e-05 0.55
7.602736711502075 -0.6403785347938538 -0.5571107268333435 2.0384397506713867 6.483716635776687 -6.191667084080327 15.94310406604766 0.3607758085996763 -0.5468122959136963 3.0517578125e-05 0.55
7.812007427215576 -0.660606324672699 -0.5949336290359497 2.0351014137268066 2.121127061084891 1.6226121703770033 -46.68634118373342 0.325263551483747 -0.5734667181968689 3.0517578125e-05 0.55
8.02332091331482 -0.6788989305496216 -0.6798908114433289 2.0243420600891113 -12.140311819654226 10.137921152494055 -105.03979394384773 0.30986690847415976 -0.678881049156189 3.0517578125e-05 0.55
8.19923710823059 -0.7172572612762451 -0.7410522699356079 2.015308141708374 -1.6621925874426529 10.229628908055014 -140.42829847921985 0.2720907624910354 -0.7410522699356079 3.0517578125e-05 0.55
8.456262588500977 -0.7550808191299438 -0.8038237690925598 1.991270661354065 1.2441655622703216 11.14150286099532 150.11572772509314 0.2360307251963181 -0.8036049604415894 3.0517578125e-05 0.55
8.677713632583618 -0.7952632308006287 -0.9040151834487915 1.9694890975952148 5.67215125587117 1.2446454022581075 98.9821175610933 0.19743699158445957 -0.902524471282959 3.0517578125e-05 0.55
8.935917377471924 -0.9190045595169067 -1.0090957880020142 1.9380252361297607 9.666098075430922 -3.511412537125067 40.762916415540396 0.07320715759111544 -1.0090957880020142 3.0517578125e-05 0.55
9.166828393936157 -1.0397875308990479 -1.0182268619537354 1.909289002418518 3.545878179201118 0.10584127216738098 -20.7198022437118 -0.04718893997337341 -1.018755555152893 3.0517578125e-05 0.55
9.422495126724243 -1.0971826314926147 -1.0193803310394287 1.8859013319015503 -2.8989084255711313 -0.40272687338888224 -84.74423060227633 -0.10417137682439977 -1.017966866493225 3.0517578125e-05 0.55
9.658592462539673 -1.1851705312728882 -1.0808058977127075 1.8705796003341675 -0.5712477617408984 3.937386971326894 -140.8224428326396 -0.14374713519318483 -1.0496532917022705 3.0517578125e-05 0.55
9.893603801727295 -1.2838611602783203 -1.1119601726531982 1.8511872291564941 -1.9423476071980532 6.240476859520955 167.30039034167686 -0.25083994632001655 -1.1034965515136719 3.0517578125e-05 0.55
10.148268938064575 -1.380279541015625 -1.1391202211380005 1.822859764099121 4.392940983735069 5.310658220711104 99.6307059885614 -0.35570038322923464 -1.1209129095077515 3.0517578125e-05 0.55
10.382859468460083 -1.5266972780227661 -1.1872447729110718 1.799474835395813 9.000673060842418 -1.116603206178143 45.810118100464074 -0.538854982231195 -1.1867667436599731 3.0517578125e-05 0.55
10.608850479125977 -1.6897298097610474 -1.164489507675171 1.7725803852081299 8.904169963292086 -2.677616046173614 -10.588391812567883 -0.7052960504208308 -1.1656016111373901 3.0517578125e-05 0.55
10.843703746795654 -1.7832818031311035 -1.086076021194458 1.7505643367767334 4.285113898299903 1.2435883512797796 -68.05526860252554 -0.80350672986169 -1.0868161916732788 3.0517578125e-05 0.55
11.088722944259644 -1.8593711853027344 -1.0579555034637451 1.7319653034210205 -4.334548155687528 3.4568555477259038 -126.39418232647712 -0.8832091427875379 -1.0581928491592407 3.0517578125e-05 0.55
11.331834554672241 -1.9825462102890015 -1.0414814949035645 1.7191989421844482 -7.845095362069269 4.256284053483 176.9122916471976 -1.0105690027819934 -1.0417869091033936 3.0517578125e-05 0.55
11.53695797920227 -2.088635206222534 -0.9980628490447998 1.7064851522445679 -3.4018846164238163 3.5417777257168352 127.03321993523741 -1.1208582792845343 -0.9991375803947449 3.0517578125e-05 0.55
11.770156621932983 -2.2039639949798584 -0.9514908194541931 1.6872392892837524 4.987468821221984 1.6974949010607105 72.56312808866814 -1.2416905131446794 -0.9515548944473267 3.0517578125e-05 0.55
12.03923511505127 -2.3768179416656494 -0.8809034824371338 1.6677792072296143 5.154630127153979 -1.2669554719587626 7.8011242308388935 -1.421189918573828 -0.882209062576294 3.0517578125e-05 0.55
12.288703680038452 -2.519645929336548 -0.7350614070892334 1.6477186679840088 9.347842050525754 -0.672668456387813 -50.31390336852414 -1.5707038378591223 -0.7387123703956604 3.0517578125e-05 0.55
12.545568227767944 -2.585580825805664 -0.6041479110717773 1.6274653673171997 0.13509166041873685 2.1546433435154855 -113.55747079697474 -1.6462385773460853 -0.6061499714851379 3.0517578125e-05 0.55
12.795153379440308 -2.646772623062134 -0.5350199341773987 1.6130694150924683 -3.4299590496704866 -2.429013673490824 -178.75188465817624 -1.7159466327027035 -0.5356652140617371 3.0517578125e-05 0.55
13.025161027908325 -2.7474870681762695 -0.4549125134944916 1.6107945442199707 2.745664818449012 2.0947072485229783 118.45869035681483 -1.823011970823 -0.4559173285961151 3.0517578125e-05 0.55
13.265913486480713 -2.8266608715057373 -0.3471291959285736 1.601753830909729 4.082383422880701 10.693060090814134 53.176016946414975 -1.9115365620230516 -0.3500518500804901 3.0517578125e-05 0.55
13.508045673370361 -2.9125969409942627 -0.2602035105228424 1.606195092201233 2.7823294119990174 9.078855939155796 -13.789446351013963 -2.0057451681951695 -0.2625991702079773 3.0517578125e-05 0.55
13.686345100402832 -2.980821132659912 -0.1511467546224594 1.6067830324172974 4.622107096944089 0.6268511346169737 -62.15290892986753 -2.08194824273742 -0.1552937775850296 3.0517578125e-05 0.55
13.905817747116089 -2.9753341674804688 0.0003357093082740903 1.5996912717819214 4.364324004078728 -4.69371466819019 -121.75733124760752 -2.087566261444996 -0.0009912083623930812 3.0517578125e-05 0.55
14.130961179733276 -2.9328837394714355 0.06912890821695328 1.6126699447631836 7.4507608453973715 -5.49844607765538 173.05218301899728 -2.053494101080973 0.06875845789909363 3.0517578125e-05 0.55
14.33934998512268 -2.959404706954956 0.11010319739580154 1.641581416130066 5.249857318017224 -0.4557877541176539 115.7592631702539 -2.0852833180028707 0.10621102154254913 3.0517578125e-05 0.55
14.578964710235596 -2.966099500656128 0.22561505436897278 1.665737509727478 0.15133637239135708 10.761544685545093 46.871542298271315 -2.1042319963857032 0.2243984192609787 3.0517578125e-05 0.55
14.800659656524658 -2.9364774227142334 0.30361559987068176 1.691232681274414 -1.9349148950325767 12.70420277327536 -18.707637298009672 -2.0829440272348263 0.30156102776527405 3.0517578125e-05 0.55
15.04419732093811 -2.912349224090576 0.43034446239471436 1.7175389528274536 -2.478564090092898 0.7666715702474112 -89.48827637296044 -2.0697679544316943 0.42509791254997253 3.0517578125e-05 0.55
15.237569570541382 -2.839344024658203 0.5288965702056885 1.7242512702941895 0.7811921469475384 -3.7173613984962457 -141.47877197100735 -2.0052532478246996 0.5273527503013611 3.0517578125e-05 0.55
15.449995279312134 -2.760038375854492 0.5817731022834778 1.7375383377075195 7.6458824308239155 -0.7390936469946676 153.73765393089852 -1.9346860089062057 0.5788256525993347 3.0517578125e-05 0.55
15.645264625549316 -2.7237472534179688 0.6360508799552917 1.7551521062850952 2.0043390133432872 4.696020550213376 102.39809679458621 -1.9039104885308535 0.6315391063690186 3.0517578125e-05 0.55
15.82786250114441 -2.6756391525268555 0.7063683271408081 1.7681243419647217 0.4272602830512984 7.209765100908369 51.55521432175272 -1.8603083970008718 0.7039123177528381 3.0517578125e-05 0.55
16.08115029335022 -2.6076996326446533 0.793048620223999 1.7720839977264404 6.453692150676459 8.195900217241018 -17.096878209923613 -1.79982763918253 0.7919535636901855 3.0517578125e-05 0.55
16.286611557006836 -2.553161859512329 0.8960729837417603 1.779290795326233 4.613595522891825 4.2704783404082844 -75.51086288406705 -1.7523673185681337 0.894140362739563 3.0517578125e-05 0.55
16.52707862854004 -2.4011876583099365 1.029197096824646 1.775087833404541 5.610522582841855 -2.016670171880965 -139.45372679207145 -1.6101383878608084 1.0268179178237915 3.0517578125e-05 0.55
16.747313261032104 -2.2544267177581787 1.048763632774353 1.7639909982681274 8.512690184011511 -4.812998647724335 155.08638574390906 -1.4674180791572917 1.0496960878372192 3.0517578125e-05 0.55
17.00250768661499 -2.1984572410583496 1.0377379655838013 1.773857831954956 6.074729559206461 -4.642249565670313 82.4135612247993 -1.4162533238003114 1.035992980003357 3.0517578125e-05 0.55
17.22468614578247 -2.13572096824646 1.0945998430252075 1.7921295166015625 4.492248308141854 3.033370251744447 18.913178456984408 -1.359778928471976 1.0930830240249634 3.0517578125e-05 0.55
17.464828491210938 -2.041743278503418 1.1217297315597534 1.8121875524520874 1.9339252873703527 9.238437341679502 -51.360418177623636 -1.270378107711743 1.1223113536834717 3.0517578125e-05 0.55
17.66036820411682 -1.979541540145874 1.140830397605896 1.8290081024169922 0.4840758945099659 10.392499661186038 -106.10721809627948 -1.215378796270034 1.1389089822769165 3.0517578125e-05 0.55
17.888338327407837 -1.8537684679031372 1.160011649131775 1.845158338546753 -0.5251732494217191 2.1146730694463733 -170.1622570199937 -1.093560736134839 1.1606943607330322 3.0517578125e-05 0.55
18.141658782958984 -1.741836428642273 1.1159206628799438 1.8548556566238403 0.3991018628528866 -5.185189323782196 123.39591438864392 -0.9822119463465312 1.1164098978042603 3.0517578125e-05 0.55
18.4920654296875 -1.698647141456604 1.0889794826507568 1.8786134719848633 4.088424752538094 -1.1833093255468161 35.37874347877255 -0.9581820094849507 1.0868651866912842 3.0517578125e-05 0.55
18.621837377548218 -1.6386034488677979 1.092737078666687 1.8948239088058472 5.1087658058588 5.124180134838774 -14.711776620213628 -0.8859028199991403 1.093624234199524 3.0517578125e-05 0.55
18.79228949546814 -1.5795376300811768 1.0740265846252441 1.906786322593689 3.0715098022866467 8.83845601590485 -65.65851879824902 -0.8275928253930384 1.074850082397461 3.0517578125e-05 0.55
19.024959564208984 -1.5169868469238281 1.0588171482086182 1.9228746891021729 0.7355821546002355 10.079943306986435 -128.13948579835696 -0.7704878000848552 1.0592001676559448 3.0517578125e-05 0.55
19.211997747421265 -1.4300140142440796 1.0425677299499512 1.9297387599945068 3.54259702571863 5.090826821891715 175.1584296469689 -0.6837637063524782 1.0434441566467285 3.0517578125e-05 0.55
19.443771600723267 -1.3697633743286133 1.0100139379501343 1.933350920677185 -0.08007658946608491 3.0243326130785357 144.5165227735033 -0.6234314744485413 1.0100139379501343 3.0517578125e-05 0.55
19.665202856063843 -1.30669105052948 0.9533699154853821 1.9317353963851929 163.30463347854516 -2.6192278607538477 -112.8569132181562 -0.561734123576157 0.9533699154853821 3.0517578125e-05 0.55
19.922802209854126 -1.1951723098754883 0.8856357336044312 1.9269834756851196 0.5795383426521972 3.36682682251049 0.6587701021260822 -0.456736439861595 0.8879407644271851 3.0517578125e-05 0.55
20.114373207092285 -1.1676256656646729 0.8731743693351746 1.924027681350708 2.436673328649354 7.287595509515492 -10.493172734721083 -0.42451756944074515 0.8731743693351746 3.0517578125e-05 0.55
20.34006977081299 -1.081158995628357 0.7843896746635437 1.8958450555801392 -0.49573751218567996 9.432628071898847 -99.5670356754171 -0.33859094388603955 0.7843896746635437 3.0517578125e-05 0.55
20.66612410545349 -0.9736056327819824 0.7230513095855713 1.867303729057312 7.803991622159447 6.30110377072565 175.64499959941722 -0.30413035367663044 0.7688159346580505 3.0517578125e-05 0.55
20.89795207977295 -0.8886285424232483 0.5991129875183105 1.8519381284713745 2.7407160881250565 4.3509840922806555 115.52368395980344 -0.18768732430371132 0.6723760366439819 3.0517578125e-05 0.55
21.121766805648804 -0.8639523983001709 0.49011924862861633 1.8328367471694946 1.4274985535360716 -0.4285935802442602 64.82355757630665 -0.12404602043050045 0.5301143527030945 3.0517578125e-05 0.55
21.3641197681427 -0.8560128808021545 0.4289369285106659 1.8122998476028442 2.195082151608944 -4.402591185493061 1.6329085057853143 -0.1218077516776555 0.452486127614975 3.0517578125e-05 0.55
21.492433071136475 -0.8295539617538452 0.40502768754959106 1.8051409721374512 5.465259970416294 -1.846949145214959 -27.163327790492886 -0.08504220862390105 0.40502768754959106 3.0517578125e-05 0.55
21.692327976226807 -0.7736907005310059 0.3505045473575592 1.7946624755859375 9.342426253807965 3.473354333820323 -80.41187654511376 -0.029619144873283765 0.35217854380607605 3.0517578125e-05 0.55
21.952924251556396 -0.7256554365158081 0.28148871660232544 1.7849422693252563 4.223368053431424 11.218720720133874 -143.72264589457455 0.01913411379276786 0.2837696969509125 3.0517578125e-05 0.55
22.158445358276367 -0.6641572713851929 0.22804246842861176 1.779632329940796 1.0835185419291975 8.202817681546698 164.75535259453204 0.08212754682609136 0.22995474934577942 3.0517578125e-05 0.55
22.414950132369995 -0.6113020181655884 0.09302064776420593 1.7568747997283936 0.9308579833082983 -3.1061913010937103 101.85299435082355 0.13845329221066766 0.09755650907754898 3.0517578125e-05 0.55
22.62506103515625 -0.6240772008895874 0.010763050056993961 1.7358626127243042 8.543200981789596 -5.498309055209262 48.294063652518346 0.12898134147297854 0.01390068233013153 3.0517578125e-05 0.55
22.894668102264404 -0.6216062307357788 -0.029802007600665092 1.7316292524337769 3.9466640539598665 2.6700803690476116 -19.87405546515998 0.1229800740244924 -0.014918125234544277 3.0517578125e-05 0.55
23.106324434280396 -0.6007579565048218 -0.08226032555103302 1.7256683111190796 2.808281090206444 5.987676849040654 -74.79886417569269 0.14452998364657632 -0.05242117866873741 3.0517578125e-05 0.55
23.312025785446167 -0.5898901224136353 -0.1385136842727661 1.7186126708984375 3.4740400245602734 8.419817082182924 -128.72342476550628 0.15941151195662306 -0.1076633557677269 3.0517578125e-05 0.55
23.54806900024414 -0.5566517114639282 -0.2056492120027542 1.7206488847732544 1.6662610635311228 5.774863803232254 173.49609192603424 0.180294138959443 -0.16608969867229462 3.0517578125e-05 0.55
23.790045499801636 -0.5268505215644836 -0.327208012342453 1.7128344774246216 3.5652895838053666 -2.490396119532006 112.42093131403745 0.23440695527524594 -0.327208012342453 3.0517578125e-05 0.55
24.02613067626953 -0.5706818699836731 -0.43709495663642883 1.6968613862991333 6.932262436767863 -4.337228378741719 52.121862374739415 0.19267852331310564 -0.43709495663642883 3.0517578125e-05 0.55
24.26751470565796 -0.6235286593437195 -0.4667453169822693 1.6967922449111938 3.5723956204842358 -0.8829688436645451 -8.988857710152601 0.1419094032511101 -0.46677491068840027 3.0517578125e-05 0.55
24.366576671600342 -0.6239169239997864 -0.4796837866306305 1.697657823562622 3.340711903773078 0.6439888926830145 -33.430695766560476 0.14160505068246382 -0.47936829924583435 3.0517578125e-05 0.55
24.565211296081543 -0.6245414018630981 -0.5386024117469788 1.6997601985931396 1.988324793333445 6.562142012627231 -84.77086082417142 0.14513315874007052 -0.5365681648254395 3.0517578125e-05 0.55
24.857813596725464 -0.6578390598297119 -0.6248506307601929 1.6960563659667969 -2.0196546436909 8.96178936582906 -158.5383150889537 0.12335583790044707 -0.6045297980308533 3.0517578125e-05 0.55
25.083247184753418 -0.6682910919189453 -0.6826249957084656 1.6932567358016968 0.6491736487474132 7.294920393354891 141.3633293677763 0.10492153991456243 -0.6396670341491699 3.0517578125e-05 0.55
25.289360523223877 -0.7019203901290894 -0.7847537398338318 1.6848505735397339 3.594704333669334 -0.11004851861266128 92.93617968476552 0.09165256417354872 -0.7384949326515198 3.0517578125e-05 0.55
25.508897304534912 -0.7886559367179871 -0.8664996027946472 1.6664543151855469 9.728328404126074 -4.032183041738006 41.364763288879054 0.02431373098415182 -0.8410884737968445 3.0517578125e-05 0.55
25.74964427947998 -0.891710102558136 -0.8713552951812744 1.6540433168411255 5.083785512910988 -1.2202213278278031 -24.454390713187188 -0.11714661717925284 -0.8717384934425354 3.0517578125e-05 0.55
25.985551834106445 -0.9275506734848022 -0.8840656876564026 1.6520644426345825 0.9618977236954714 1.2636125053027991 -83.8919717802571 -0.1528285022908971 -0.8834756016731262 3.0517578125e-05 0.55
26.19585609436035 -0.9688643217086792 -0.9395876526832581 1.6535403728485107 -0.2614843221130895 4.874040282097349 -136.25783882650765 -0.19433946184428935 -0.9395876526832581 3.0517578125e-05 0.55
26.416978359222412 -1.0332645177841187 -0.988494336605072 1.6494877338409424 -2.7704370112163303 4.208720119376709 166.2549569297834 -0.2573536627241174 -0.9883763194084167 3.0517578125e-05 0.55
26.62811827659607 -1.0922865867614746 -1.0245205163955688 1.6444116830825806 2.2307636190601374 2.4776280424324018 112.47242403513191 -0.3162899853801478 -1.023559331893921 3.0517578125e-05 0.55
26.830483436584473 -1.1836435794830322 -1.0748528242111206 1.6456104516983032 5.513009546263079 0.11606066195471614 62.19786200739232 -0.40879439470609125 -1.0746994018554688 3.0517578125e-05 0.55
27.059109926223755 -1.310792088508606 -1.092384696006775 1.6460988521575928 8.34214781114784 -0.10763813374449953 5.09396368938363 -0.5370279848123611 -1.0925661325454712 3.0517578125e-05 0.55
27.278833150863647 -1.399723768234253 -1.0480140447616577 1.6470158100128174 3.4080008248142826 1.4951629800639954 -49.634599952821155 -0.6284755152504445 -1.0487689971923828 3.0517578125e-05 0.55
27.50392436981201 -1.4457132816314697 -1.0180453062057495 1.6506240367889404 -2.2590552937019335 0.6113846149299622 -106.39340346454196 -0.6506542877541364 -1.026806116104126 3.0517578125e-05 0.55
27.692789554595947 -1.5009862184524536 -1.0292502641677856 1.6568037271499634 -2.748980714806007 1.3300319830658354 -155.01649781634933 -0.7001153923099702 -1.0208808183670044 3.0517578125e-05 0.55
27.915043830871582 -1.596840500831604 -1.024906873703003 1.6655097007751465 -1.9085428742590573 4.659490033479449 146.9962870012433 -0.8326143011326612 -1.024906873703003 3.0517578125e-05 0.55
28.14734959602356 -1.6739068031311035 -0.987201988697052 1.665280818939209 3.8639835514386878 8.132071256713889 88.35789264830274 -0.9119615004805418 -0.9873886704444885 3.0517578125e-05 0.55
28.33899188041687 -1.7553859949111938 -0.9758297204971313 1.6662135124206543 5.663702905357946 6.395606730260679 40.5345773792109 -0.9954775242277225 -0.9760094285011292 3.0517578125e-05 0.55
28.56917452812195 -1.8970544338226318 -0.9172494411468506 1.6610839366912842 5.421457957737593 0.18738000054638998 -16.847429695658455 -1.1411551272205371 -0.9187564849853516 3.0517578125e-05 0.55
28.790531158447266 -1.97489595413208 -0.8002271056175232 1.6483997106552124 6.04070710316716 -3.1247023808106746 -73.23305340392805 -1.2242419045972697 -0.8013803362846375 3.0517578125e-05 0.55
29.034106731414795 -1.9893238544464111 -0.7174561619758606 1.6318647861480713 -2.2306265271231243 -0.7246513582932566 -133.54727234861318 -1.2431005950829852 -0.7180864214897156 3.0517578125e-05 0.55
29.25584578514099 -2.058763265609741 -0.6695053577423096 1.6204957962036133 -4.311536819632175 4.968461118943114 170.0687684919421 -1.316889360624766 -0.6703230142593384 3.0517578125e-05 0.55
29.467188358306885 -2.1311867237091064 -0.5730130672454834 1.6063997745513916 -2.489704068303265 6.785913158132305 118.25130157580874 -1.3946639050211855 -0.5744844079017639 3.0517578125e-05 0.55
29.65975260734558 -2.165012836456299 -0.4926937520503998 1.586098551750183 2.07420200021621 6.2181459058419435 71.35872512602799 -1.4327741297969407 -0.49393990635871887 3.0517578125e-05 0.55
29.913095235824585 -2.233063220977783 -0.4142766296863556 1.5521849393844604 8.533503558372143 6.006304224064392 12.475607585609225 -1.5062582653162937 -0.41518643498420715 3.0517578125e-05 0.55
30.172585487365723 -2.324296474456787 -0.22807054221630096 1.5170879364013672 11.128256635652773 -0.3204669158474454 -53.71112671611823 -1.6042836189757452 -0.23281323909759521 3.0517578125e-05 0.55
30.386172771453857 -2.3115100860595703 -0.06332822889089584 1.4820473194122314 5.744290990820306 0.1236038389130181 -107.50939230544545 -1.5991545675618866 -0.06496696919202805 3.0517578125e-05 0.55
30.640897274017334 -2.25262451171875 0.03183005005121231 1.4405241012573242 -1.0624780815189911 -3.620738327797735 -175.03425932970245 -1.5462721753816928 0.031026413664221764 3.0517578125e-05 0.55
30.889933586120605 -2.2668581008911133 0.1205739974975586 1.4191550016403198 -0.6221458975774727 0.24628673488913705 121.73913327744606 -1.566331889393616 0.11897184699773788 3.0517578125e-05 0.55
31.143970489501953 -2.2638792991638184 0.2602802813053131 1.3973758220672607 0.0870003525364802 6.648475138718118 58.06090221929283 -1.5699413186538722 0.2602802813053131 3.0517578125e-05 0.55
31.378268241882324 -2.237208843231201 0.3619712293148041 1.3717188835144043 3.7619715552680657 8.796386424059568 -1.209624676705891 -1.5486967872690178 0.36077043414115906 3.0517578125e-05 0.55
31.618855237960815 -2.2263474464416504 0.5218835473060608 1.349984884262085 7.210844985344144 1.879118421517274 -62.09712605666373 -1.5449370781499974 0.5171846747398376 3.0517578125e-05 0.55
31.850900650024414 -2.132955551147461 0.695830762386322 1.3221184015274048 5.140577810936283 -2.0189447375124603 -121.20187976153687 -1.457459967910009 0.6940041780471802 3.0517578125e-05 0.55
32.07015657424927 -2.0148258209228516 0.7674646377563477 1.2912712097167969 1.1488931516489804 -2.3077489880315225 -178.40877308761762 -1.3450969430964064 0.7670977711677551 3.0517578125e-05 0.55
32.29297757148743 -1.9635897874832153 0.8083564043045044 1.2660077810287476 -3.3666650822992454 -4.378896720271001 123.87769272765841 -1.2961812781877171 0.807364284992218 3.0517578125e-05 0.55
32.531511545181274 -1.9035332202911377 0.9286361336708069 1.2558122873306274 -0.7099839779573004 1.400800054647797 61.34361652525097 -1.242154194981789 0.9255567193031311 3.0517578125e-05 0.55
32.76948523521423 -1.8022382259368896 1.0406301021575928 1.2448956966400146 1.6719192420376248 6.725769003737962 -1.9678029113449618 -1.1451824991295998 1.0385921001434326 3.0517578125e-05 0.55
32.98970031738281 -1.7310147285461426 1.1111303567886353 1.2323895692825317 6.76451877138214 7.028929264901688 -59.38749772318429 -1.0762751849868393 1.1091487407684326 3.0517578125e-05 0.55
